Tami,Fillbert,3.75,127
Marcelline,Diogenes,2.37,90
Ebonee,Carey,5.06,126
Cassondra,Laurianne,1.63,129
Kaia,Olnee,1.73,123
Abbie,Lymann,2.25,18
Tina,Kermit,3.08,196
Flo,Laverne,4.51,195
Estell,Talia,3.71,127
Tilly,Wildermuth,3.2,12
Gratia,Chick,2.67,175
June,Fiann,1.33,118
Minne,Fredi,1.68,27
Merrie,Bryna,3.8,60
Malina,Han,3.8,31
Vivia,Hirsch,1.49,54
Jaime,Arquit,4.69,139
Giustina,Jotham,4.19,80
Sean,Herrera,1.61,104
Selma,Lorenz,2.51,125
Lila,Roche,2.92,111
Eve,Neils,3.53,81
Ulrike,Ralfston,3.37,171
Lucille,Revkah,1.56,51
Demetris,Montgomery,1.94,37
Ingrid,Meter,3.97,105
Kalina,Kellby,4.69,81
Jenilee,Santoro,4.89,110
Violet,Carri,5.51,67
Yolane,Ciro,2.09,1
Meg,Vernier,2.88,144
Brietta,Wandie,4.55,141
Elise,Grobe,2.45,23
Mady,Giff,3.98,200
Starla,Beebe,2.54,131
Cassandra,Vorster,4.67,157
Lita,Nester,5.58,15
Concettina,Morrill,5.01,93
Drucie,Forrer,4.52,64
Leia,Prouty,2.93,152
Anallese,Marijo,2.1,117
Amalie,Quent,4.77,18
Bee,Gaynor,3.75,87
Annice,Bigner,5.45,197
Blondelle,Clywd,1.01,183
Stacey,Janith,4.21,78
Ivett,Montgomery,1.54,40
Sean,Uund,2.17,147
Kelly,Abram,5.13,197
Melodie,Lattie,3.69,35
Clarice,Dosia,2.11,146
Tarra,Timon,2.63,75
Ellette,Denis,5.63,161
Beverley,Hirsch,3.22,67
Mara,Monaco,3.73,57
Pearline,Talia,2.24,94
Dulcinea,Chobot,2.46,194
Gretal,Brandice,1.09,118
Nannie,Winnick,1.19,51
Cassondra,Belldas,4.42,196
Kate,Jary,2.58,115
Yetty,Katrine,3.59,192
Andree,Fontana,5.36,195
Correy,Karl,1.65,82
Magdalena,Jotham,1.34,90
Arlena,Uund,2.1,139
Kristan,Stilwell,1.72,13
Brandise,Ashely,3.41,37
Brianna,Ardra,2.77,84
Ingrid,Zina,5.35,165
Emma,Jarib,3.31,133
Queenie,Sundin,4.65,117
Jillayne,Newell,3.63,180
Mallory,Stelle,2.17,91
Maurene,Brian,2.17,105
Jan,Judye,3.83,56
Elise,Beniamino,3.82,162
Ninnetta,Cornelia,3.26,151
Dode,Cleavland,5.57,19
Jacquetta,Wooster,2.66,110
Annice,Anyah,2.38,7
Andeee,An,5.89,172
Sandie,Abram,2.87,178
Beverley,Gladstone,3.71,62
Yetty,Ailyn,2.48,14
Candy,Shields,2.54,128
Lorie,Haerr,4.66,117
Trixi,Pelagias,5.11,153
Fayre,Anyah,2.66,63
Darci,Ferrell,2.95,173
Maurene,Warthman,2.41,103
Candy,Nance,1.48,76
Laure,Suk,1.67,69
Ilse,Wittie,4.34,99
Nyssa,Junie,1.09,88
Gretal,Marlie,4.4,88
Bettine,Brodench,4.18,38
Modestia,Yorick,2.26,126
Georgina,Travax,5.18,145
Mara,Bigner,5.86,61
Ira,Carey,5.12,21
Siana,Gamaliel,5.1,35
Nadine,Gale,4.2,74
Maisey,Jehu,5.78,121
Roseline,Han,1.32,78
Kristina,Delp,5.13,71
Pollyanna,Birdella,3.64,65
Inga,Fry,1.35,74
Chrystel,Kolnick,3.46,191
Sibella,Cressida,4.42,36
Rosaline,Tjon,3.84,131
Tressa,Junie,4.94,130
Kelly,Zenas,4.49,112
Elsie,Khorma,5.5,9
Courtnay,Carri,1.53,200
Tressa,Engdahl,4.48,79
Evita,Lilas,4.09,177
Roberta,Ellord,2.86,42
Romona,Arathorn,2.96,44
Anica,Sisile,4.66,32
Ingrid,Jacinda,3.59,121
Halette,Hashim,3.2,94
Elsie,Zola,4.78,69
Tressa,Melan,1.48,120
Codie,Dudley,1.22,197
Ebonee,Dichy,2.83,28
Sindee,Cimbura,5.22,45
Nelle,Terencio,1.72,176
Thalia,Sinegold,1.79,62
Aaren,Peti,3.92,14
Collen,Gusella,3.65,76
Linzy,Vastah,2.3,193
Dennie,Malina,5.2,134
Tarra,Joseph,1.31,152
Karlee,Daegal,4.98,77
Norine,Han,5.74,2
Gabi,Colbert,3.28,140
Annora,Kat,2.72,161
Florencia,Allys,2.24,8
Marleah,Bennie,2.58,129
Hope,Goth,1.37,154
Kara-Lynn,Abram,3.77,78
Roz,Raffo,2.3,47
Sue,Corilla,5.2,188
Juliane,Devlen,3.81,65
Lanae,Wyn,5.82,180
Priscilla,Ade,4.18,143
Alex,Carleen,2.48,57
Corly,Hutchison,2.48,84
Meriel,Weinreb,2.08,73
Blake,Rad,1.1,29
Genevra,Schwejda,2.95,35
Di,Publia,4.02,74
Claudina,Zachary,5.37,40
Halette,Keelia,4.4,181
Abbie,Cavan,1.52,41
Codie,Dielu,2.03,81
Nessie,Allare,1.91,185
Cassandra,Horan,4.96,133
Goldie,Daniele,1.82,136
Hildegaard,Munn,5.1,144
Harmonia,Phyllis,5.31,33
Carolina,Manolo,3.14,58
Dede,Linehan,2.28,27
Nerta,Goth,4.03,9
Glynnis,Tufts,1.85,137
Dorthy,Anton,1.13,174
Flory,Eiser,1.36,64
Aubrie,Noam,5.38,155
Wilma,Weaks,2.36,108
Ursulina,Rozanna,4.61,195
Danny,Means,1.64,147
Kerrin,Bord,5.74,118
Dorothy,Paton,2.36,66
Selma,Neva,3.81,114
Tonia,Uund,1.89,52
Fidelia,Kalinda,2.71,176
Hope,Podvin,5.6,78
Adele,Kimmie,4.02,79
Fred,Merna,2.37,70
Rhea,Kesley,5.08,200
Shaylyn,Saunderson,5.21,141
Rosabelle,Wilona,5.94,175
Livvyy,Monaco,1.88,171
Hildegaard,Dorine,3.22,178
Danika,Emmy,2.77,108
Sabina,Fulmer,3.65,77
Halette,Charity,1.64,76
Concettina,Grobe,5.15,62
Roslyn,Janene,5.99,24
Lonnie,Koehler,3.59,3
Diena,Hoenack,1.79,84
Layla,Stover,1.95,127
Brandise,Wiener,4.31,141
Christian,Parsaye,1.1,86
Jenilee,Winthorpe,3.05,191
Christal,Amethist,3.59,64
Ginnie,Kosey,5.19,6
Constance,Lipson,5.83,54
Mara,Kat,5.17,47
Hope,Anis,2.04,64
Ana,Jacinda,5.14,79
Darlleen,Tound,4.62,142
Averyl,Ephrem,1.66,159
Amii,Schroth,4.1,18
Nonnah,Buttaro,2.99,35
Kellen,Linehan,3.64,112
Carilyn,Bebe,2.69,123
Carree,Leonard,3.53,93
Maye,Ailyn,1.61,4
Doro,Primalia,1.83,48
Wileen,Hashim,2,158
Sashenka,Ehrman,2.57,133
Robbi,Anastatius,4.78,49
Zondra,Hamil,2.54,176
Alameda,Lia,5.1,7
Carol-Jean,Mehalek,2.48,80
Robinia,Ezar,1.33,84
Ernesta,Carbo,3.91,169
Isa,Alabaster,1.34,43
Leontine,Berriman,1.24,176
Jackie,Baylor,4.3,179
Augustine,Pacorro,4.59,101
Kamilah,Frodi,2.15,186
Magdalena,Bollay,1.08,25
Quintina,Percy,2.85,19
Dione,Ammann,1.11,25
Vevay,Vilma,4.33,25
Pearline,Syd,5.2,87
Alisha,Graig,2.21,165
Alyssa,Sekofski,1.67,61
Rebeca,Tomasina,2.72,159
Juliane,Lubin,5.45,119
Gwenneth,Glenden,1.08,60
Imojean,Nadia,5.27,15
Amalie,Ariella,4.74,104
Ardys,Corrine,3.77,196
Winifred,Rozanna,3.6,187
Cherrita,Toni,4.61,141
Nariko,Faust,5.49,174
Dode,Alfons,2.61,165
Georgina,Wadell,5.86,197
Corly,Burkle,4.76,132
Shaine,Corilla,5.52,34
Raina,Miru,5.32,61
Basia,Alice,1.5,91
Ekaterina,Creamer,3.07,79
Ginnie,Papageno,2.45,60
Ursulina,Cimbura,3.18,183
Cherilyn,Loeb,2.25,189
Kassey,Ephrem,5.72,133
Elbertina,Prober,1.33,94
Cecile,Bouchard,1.61,142
Sybille,Justinn,1.98,45
Fanchon,Teddman,1.42,47
Dode,Ephrem,5.8,31
Margette,Gerge,3.77,48
Mariele,Etom,3.17,92
Alexine,Schonfeld,3.75,189
Paulita,Holbrook,2.17,92
Lynnea,Chesna,3.88,105
Ofilia,Pozzy,3.79,123
Caressa,Xerxes,1.54,63
Trudie,McAdams,5.8,46
Mallory,Dash,3.2,74
Cacilie,Linehan,2.27,15
Yolane,Ingra,4.32,2
Tani,Giff,2.5,135
Brietta,Dreda,5.19,165
Aeriela,Chandler,4.08,23
Christal,Valoniah,1.16,105
Jordan,Stephie,5.27,62
Shaylyn,Concha,3.29,142
Adele,Ranjiv,4.53,145
Halette,Ailyn,3.08,35
Fred,Sisile,1.45,131
Mariann,Berl,4.72,175
Carilyn,Niles,1.68,127
Sindee,Lory,5.54,123
Mildrid,Nicoline,1.7,37
Kittie,Travax,3.52,172
Rivalee,Evvie,4.33,172
Cristine,Nahum,1.75,137
Tamqrah,Fairweather,3.18,55
Lorne,Lattie,2.87,149
Kathy,Eldrid,4.65,55
Jacenta,Wiener,4.44,195
Lenna,Bearnard,5.73,48
Renae,Fredi,3.35,131
Beatriz,Hailee,4.93,130
Michaelina,Maroney,3.82,90
Alejandra,O'Rourke,1.48,43
Nannie,Niccolo,1.03,30
Kayla,Aldric,4.11,111
Miquela,Pond,1.83,134
Sherrie,An,2.38,59
Tarra,Alexandr,4.81,142
Pearline,Gamaliel,1.03,114
Priscilla,Jess,4.5,77
Myrtice,Vale,4.63,46
Fanny,Gower,5.87,2
Kirstin,Ashok,5.49,43
Constance,Cath,1.68,191
Brooks,Rosemary,2.26,113
Letizia,Revkah,5.71,58
Carmencita,Even,1.2,176
Sharai,Tippets,2.66,9
Joy,Arley,2.6,6
Aryn,Cadmar,1.35,172
Suzette,Poll,4.81,22
Lily,Gwenore,3.58,184
Alex,Sancho,4.3,195
Mamie,Cristi,2.24,56
Dolli,Gemini,4.48,118
Florie,Kesley,2.45,130
Trudie,Zaslow,3.92,199
Quintina,Burnside,1.86,68
Thalia,Milde,1.97,35
Kayla,Parette,3.11,56
Halette,Sidonius,3.95,82
Ernesta,Gaynor,4.61,51
Tonia,Kress,2.57,61
Susan,Aida,1.7,54
Chrystel,Lesley,5.02,112
Vevay,Gibbeon,4.18,142
Zaria,Nahum,5.68,133
Trixi,Maroney,5.53,63
Xylina,Gaal,4.51,82
Betta,Moina,4.93,155
Kassey,Glovsky,5.87,131
Fidelia,Bury,3.75,86
Meghann,Hillel,1.17,198
Pierette,Poll,3.81,158
Amalie,Bashemeth,5.88,19
Ethel,Hieronymus,3.52,155
Gabi,Swanhildas,1.97,185
Tybie,Fiester,5.24,120
Meg,Dunkin,5.69,49
Ivett,Wu,3.06,10
Amalie,Clie,5.62,29
Patricia,Rurik,3.42,147
Brianna,Liva,1.87,98
Melina,August,5.24,59
Roberta,Joeann,1.45,67
Elfreda,Seligman,2.12,157
Rebeca,Shelba,5.39,91
Fawne,McGrody,2.18,56
Dorothy,Cavan,4.92,96
Riannon,Ahab,1.37,73
Queenie,Audly,1.48,181
Codie,Keelia,5.94,117
Celene,Seumas,3.99,24
Di,Hermes,1.85,103
Glenda,Persse,1.74,44
Arlina,Grosz,2.89,113
Ingrid,Dunkin,3.55,116
Aeriela,Gabrielli,1.85,53
Ilse,Madelene,2.27,167
Demetris,Kelula,3.33,64
Shandie,Fitzsimmons,4.31,150
Berta,Iaverne,1.8,78
Millie,Greenwald,1.59,142
Celestyna,Raimondo,5.66,68
Caryl,Peonir,5.77,18
Lolita,Seligman,3.19,144
Merry,Myrilla,4.43,24
Margette,Bashemeth,5.38,104
Christal,Skell,3.03,178
Veda,Goode,1.89,102
Ericka,Aaberg,3.27,165
Kelly,Germann,5.5,17
Dorene,Bohlin,3.82,75
Ricky,Cookie,3.17,135
Marika,Iphlgenia,4.05,34
Karolina,Alarise,3.84,91
Barbara,Amadas,5.45,194
Michaelina,Rocray,4.83,168
Vonny,Pauly,5.55,106
Fred,Stoller,4.17,20
Doralynne,Woodberry,3.92,23
Roxane,Faso,3.41,192
Cordi,Felizio,3.76,60
Melanie,Shields,4.25,172
Siana,Socha,1.98,110
Dacia,Sadowski,5.68,55
Catharine,Firmin,3.72,71
Nyssa,Olympium,5.38,82
Felice,Lea,1.5,95
Alia,Septima,3.98,17
Drucie,Colyer,3.24,36
Marsiella,Constancy,1.16,138
Gui,Burkle,4.7,35
Cindelyn,Othilia,4.27,191
Jean,Ammann,2.24,34
Aeriela,Erskine,4.17,121
Raina,Ashok,1.73,168
Gui,Jarib,4.66,200
Heida,O'Carroll,4.72,43
Kassey,Bendick,5.24,130
Alyda,Raimondo,2.89,134
Frank,Decato,1.64,84
Corene,Linehan,1.66,110
Marcy,Myrilla,1.53,142
Vita,Mandler,1.97,88
Nyssa,Saint,1.3,131
Phedra,Zola,5.97,31
Konstance,Brandice,2.71,111
Kimberley,Janith,2.46,57
Aigneis,Brodench,5.7,196
Marnia,Hieronymus,3.14,2
Madeleine,Fiester,1.99,91
Mignon,McNully,1.54,91
Sharlene,Dorothy,2.58,79
Dagmar,Eckblad,2.76,99
Zondra,Gordon,1.45,52
Donnie,Maiah,1.19,7
Dotty,Fiester,2.84,195
Noelle,Bonilla,1.53,127
Ketti,Alabaster,4.25,130
Carlie,Tiffa,1.42,10
Edyth,Kelula,5.35,35
Alejandra,Manolo,5.31,160
Rebeca,Wareing,2.83,171
Nerta,Edee,2.06,18
Dorice,Hertzfeld,1.37,42
Rebeca,Payson,3.69,19
Sidoney,Solitta,5.18,146
Georgetta,Kelula,4.87,123
Kaja,Fleeta,1.19,188
Vevay,Land,3.29,52
Fernande,Melony,5.86,108
Yolane,Greenwald,3.59,169
Bee,Valoniah,2.81,32
Merrie,Waite,2.77,7
Jaclyn,Janith,1.23,56
Sherrie,Latini,1.11,124
Leia,Uird,2.71,29
Alleen,Terencio,4.86,10
Tarra,Esmaria,2.69,72
Joane,Kiersten,1.72,190
Teddie,Brackely,4.63,178
Leontine,Tice,1.03,114
Paule,Chabot,1.47,188
Wynne,Riva,2.4,197
Dagmar,Oriana,3.74,140
Kristan,Ardeha,2.82,123
Merci,Colbert,3.08,150
Suzette,Travax,4.92,154
Dione,Rodmann,2.87,9
Dari,Whiffen,1.99,15
Roxane,Kat,2.51,41
Ginnie,Oscar,3.94,123
Ekaterina,Zrike,3.51,170
Coral,Grobe,3.53,65
Gisela,Bury,2.54,38
Neila,Ashely,5.47,60
Rozele,Solitta,1.5,192
Ekaterina,Jess,5.27,36
Ashlee,Rosemary,3.56,76
Mara,Alwin,2.53,36
Judy,Center,5.07,75
Mellicent,Lenny,2.31,79
Shaine,Berl,3.28,42
Karena,Demitria,1.73,47
Olivette,Hanleigh,2.69,36
Karolina,Colleen,4.97,116
Nanete,Behre,4.31,62
Katharina,Narton,2.01,44
Aurelie,Lipson,3.54,55
Gisela,Camden,5.28,59
Caressa,Redmond,5.68,84
Annora,Eben,5.14,193
Gilligan,Croix,3.01,173
Daryl,Ciapas,4.87,142
Chere,Junie,2.5,26
Courtnay,Thornburg,2.37,123
Charlena,Vastah,1.15,190
Etta,Lorenz,2.34,132
Lolita,Carmena,5.51,139
Mariann,Kamaria,4.26,158
Celisse,Annabella,4.63,61
Trudie,Wyn,1.52,26
Annora,Ovid,5.83,165
Michaelina,Devlen,4.29,23
Angela,Fiann,4.34,191
Lindie,Tamar,5.81,190
Libbie,Grosz,2.97,73
Betta,Ashely,5.07,125
Hayley,Garlinda,3.04,130
Caryl,Thomasina,1.47,197
Dacia,Shields,2.97,72
Rebeca,Etom,1.63,172
Jaclyn,Imelida,5.06,29
Kirstin,Kirstin,1.72,185
Hope,Pauly,1.4,95
Sophia,Lamoree,1.98,59
Sara-Ann,Hurley,3.04,40
Riannon,Suk,1.55,174
Daphne,Sandye,1.49,15
Ethel,Fontana,2.47,80
Joy,Pyle,4.95,71
Therine,Helve,1.76,116
Aurore,Norvol,3.26,165
Konstance,Dom,1.01,10
Cassandra,Cordi,4.09,7
Robinia,Abram,5.84,75
Meriel,Chinua,2.46,113
Desirae,Oneida,5.6,186
Delilah,Lea,2.51,189
Bobbi,Schroth,1.92,176
Phylis,Vanni,4.16,114
Rochette,Jess,3.34,32
Belinda,Meli,5.34,176
Frances,Cath,5.54,129
Lelah,Emanuel,5.74,24
Donetta,Anastatius,2,172
Ernesta,Lemuela,1.27,140
Gratia,Gavrila,5.74,111
Sibella,Ochs,5.21,113
Roslyn,Lubin,4.9,54
Brooks,Jary,4.85,140
Johna,Melleta,3.28,15
Lorenza,Hoban,4.08,71
Viki,Chem,3.43,99
Millie,Kussell,1.28,86
Quintina,Tice,3.78,9
Alie,Nester,4.98,19
Berget,Elsinore,3.12,86
Rubie,Odysseus,4.5,183
Vevay,Thunell,3.54,188
Nonnah,Morgun,4.14,58
Berta,Lynn,3.41,173
Lenna,Mitzi,4.46,184
Arabel,Whiffen,2.69,130
Rosanne,Lumbard,5.89,56
Karly,Orlene,2.48,80
Ardenia,Elephus,4.37,57
Alia,Isacco,4.1,118
Deedee,Mitzi,2.07,113
Nannie,Joni,4.4,28
Eolanda,Caitlin,2.6,95
Ulrike,Boycey,4.86,73
Libbie,Lauraine,1.68,187
Kassey,Guildroy,3.64,160
Jordan,Sophronia,1.83,161
Marleah,Pyle,2.61,62
Myriam,Rugen,4.88,188
Dari,Francyne,1.41,121
Fanny,Emanuel,1.36,13
Sadie,Cyrie,5.07,108
Kary,Thar,2.91,127
Berta,Ezar,1.05,142
Jan,Ortrude,4.29,25
Modestia,Knowling,1.03,33
Allyce,Vorster,5.58,39
Marcelline,Darbie,4.53,5
Beverley,Voletta,2.12,59
Cordi,Anestassia,3.42,191
Mathilda,Sidonius,1.17,19
Viviene,Serilda,3.81,167
Aimil,Arquit,2.49,70
Glynnis,Henebry,4.38,149
Elmira,Hurley,2.28,109
Regina,Rona,4.35,133
Susette,Quinn,2.17,174
Alex,Gombach,1.36,23
Tera,Jillane,5.29,28
Demetris,Schonfeld,4.4,86
Cordi,Seumas,1.04,28
Clarice,Colyer,4.75,159
Adelle,Masao,1.94,70
Sadie,Gualtiero,4.76,24
Merci,Reneta,2.14,14
Margalo,Sammons,5.04,192
Heida,Erskine,3.25,107
Nananne,Arvo,1.1,111
Binny,LaRue,5.1,91
Aeriela,Christine,4.52,54
Concettina,Sparhawk,1.22,46
Alisha,Brackely,3.52,39
Bertine,Tristram,3.17,20
Lucy,Narton,3.9,144
Frank,Suanne,2.27,63
Mariann,Swigart,3.15,124
Ginnie,Kiyoshi,2.11,123
Gui,Buttaro,5.62,69
Krystle,Fulmer,1.29,73
Lexine,Dorine,3.08,21
Gilda,Lunsford,2.85,22
Mamie,Henrie,2.02,33
Berget,Flyn,3.83,126
Lynde,Erskine,3.79,153
Pierette,Lalitta,2,59
Jenilee,Marsden,3.18,180
Teriann,Roxanna,2.19,81
Gisela,Heisel,5.67,103
Lacie,Rosalba,1.15,48
Madelle,Kunin,4.25,140
Cam,Kellby,2.76,3
Gratia,Nahum,4.12,110
Tybie,Anyah,4.34,99
Shel,Shirberg,3.29,103
Ricky,Euridice,4.19,116
Annabela,Lauraine,5.57,19
Dorothy,Devlen,1.64,107
Clementine,Blase,4.48,66
Anallese,Catie,4.06,108
Bobinette,Mandler,2.54,90
Elise,Shuler,2.81,155
Sue,Publia,2.89,125
Mellicent,Tengdin,2.64,69
Elyssa,Seumas,1.72,120
Fayre,Estella,2.66,170
Coral,Dom,3.08,41
Aryn,Raseda,2.83,162
Cyb,Rese,2.52,45
Kate,Behre,2.3,163
Imojean,Rocray,3.82,81
Dolli,Selway,2.76,146
Pollyanna,Kelula,4.39,142
Phedra,Gilmour,2.55,125
Trixi,Cordi,4.72,174
Jobi,Brian,2.62,82
Frank,Fabiola,3.83,188
Konstance,Shields,3.68,15
Lauryn,Malina,4.1,174
Adele,Helve,2.09,56
Eolanda,Brotherson,2.17,164
Belinda,Dash,2.99,192
Lily,Vilma,3.59,40
Jinny,Maxi,3.21,2
Sean,Faust,2.7,16
Ethel,Euridice,4.28,56
Oralee,Roumell,5.29,65
Darci,Shuler,2.66,69
Cordi,Hathaway,1.8,129
Jaime,Berriman,3.68,140
Jinny,Cherianne,1.76,40
Cristine,Koziara,3.54,100
Cassandra,Lay,1.55,112
Minda,Kristi,3.27,57
Mireielle,Jobi,5.56,171
Taffy,Dowski,1.2,47
Verla,Barbey,2.6,122
Lucy,Corrine,5.85,31
Eolanda,Wilona,3.48,192
Jacquetta,Bibi,1.94,188
Kirbee,Teddman,4.15,200
Rosaline,Carbo,2.19,163
Valli,Girardo,1.42,190
Ezmeralda,Mandler,5.02,145
Emylee,Ranjiv,1.01,122
Krystle,Torray,3.72,172
Paulita,Dorothy,2.84,103
Carlie,Erb,1.19,134
Adore,Kinnard,4.94,39
Donnie,Dannye,2.09,35
Tracey,Daegal,1.6,43
Clarice,Halla,1.88,129
Tina,Janith,2.61,185
Melina,Abbot,5.65,143
Petronia,Cavan,1.73,33
Ruthe,Rooney,5.47,175
Esmeralda,Libna,5.92,112
Perry,Graig,2.09,194
Feliza,Chem,4.44,150
Emelina,Harl,2.58,158
Dorothy,Artie,5.38,127
Netty,Palocz,5.69,115
Brooks,Greenwald,1.23,166
Edith,Rad,4.01,4
Kassey,Solitta,2.7,164
Britni,Wilkinson,2.24,197
Berget,Lorain,1.23,169
Doralynne,Fabiola,5.03,178
Joceline,Ciro,2.86,5
Mady,Dex,1.4,150
Hannis,Si,1.51,9
Kirbee,Vittoria,2.87,45
Dorene,Bultman,5,185
Molli,Esmaria,2.49,65
Sashenka,Harday,2.28,2
Kalina,Modie,4.19,157
Robinia,Yoko,1.02,98
Tamqrah,Vilma,5.77,104
Cherilyn,Hillel,1.25,51
Layla,Pauly,1.78,145
Fayre,Lindemann,2.45,86
Robbi,Arne,3.9,31
Vonny,Hubert,5.31,17
Leeanne,McGrody,5.54,169
Karly,Ahab,2.35,138
Krystle,Wyn,5.49,21
Sheelagh,Yoko,5.29,27
Joeann,Jenness,5.98,10
Tilly,Stacy,4.55,107
Esmeralda,Pearse,2.27,115
Gaylene,Larochelle,5.43,83
Katleen,Denis,2.77,124
Petronia,Sophronia,5.95,195
Fred,Guthrie,2.22,73
Christian,Strephon,3.48,34
Nikki,Louanna,5.8,47
Deane,Jerold,2.19,116
Agathe,Grayce,3.88,118
Lolita,Constancy,3.97,24
Justinn,Elisha,4.61,186
Jacquetta,Fitzsimmons,2.36,164
Lexine,Garlinda,4.92,42
Aimil,Henebry,2.98,141
Mariann,Stanwood,2.57,194
Lorenza,Duwalt,3.29,93
Vere,Hortensia,2.94,70
Penelopa,Christine,1.43,70
Paule,Kronfeld,3.6,167
Rani,Primalia,3.67,66
Fanny,Rugen,3.03,105
Isa,Hoban,4.73,102
Mathilda,Swanhildas,4.56,185
Riannon,Diann,1.41,58
Doralynne,Publia,5.37,165
Damaris,Viddah,2.67,131
Letizia,Warthman,1.77,23
Oralee,Pond,1.09,26
Jobi,Imelida,5.78,196
Merle,Cynar,2.21,162
Fanchon,Eugenia,5.49,153
Micheline,Martguerita,2.58,175
Bibby,Helve,2.59,106
Chandra,Granoff,3.7,73
Shirlee,Simmonds,2.21,195
Sophia,Chrystel,1.15,119
Kristan,Tybald,5.33,82
Mady,Isacco,4.35,28
Lusa,Dominy,1.47,175
Kary,Bouchard,5.09,133
Shaylyn,Screens,1.79,146
Viki,Euridice,5.31,28
Hildegaard,Faro,4.08,189
Arabel,Levey,2.36,8
Clary,Philipp,4.75,87
Dawn,Stoller,1.99,182
Flory,Sacken,1.9,20
Korrie,McNully,4.77,133
Miquela,Valerio,5.67,197
Sidoney,Abbot,5.79,85
Georgina,Granoff,5.28,85
Annecorinne,Loleta,5.87,75
Amalie,Darian,4.9,28
Chandra,Izaak,5.62,170
Dolli,Ethban,2.03,159
Valeda,Herrera,1.17,85
Carilyn,Grayce,1.34,137
Frieda,Thilda,4.02,12
Shell,Johanna,5.31,100
Roxane,Wattenberg,1.13,105
Susan,Gaulin,4.28,99
Pearline,Ariella,4.53,191
Dorothy,Lorenz,5.98,148
Debee,Jehu,1.48,198
Rozele,Georgy,3.18,39
Ofilia,Glovsky,3.61,23
Lory,Adore,3.75,96
Grier,Decato,2.65,50
Marika,Maroney,4.66,179
Kerrin,Shaddock,2.88,22
Celene,Durware,3.29,99
Libbie,Dichy,4.69,113
Fayre,Cohdwell,3.21,134
Hildegaard,Merna,5.44,169
Babita,Ulphia,5.08,123
Christal,Erminia,3.53,10
Catharine,Holtz,2.37,52
Lindie,Slifka,4.19,103
Viviene,Mullane,3.52,182
Sam,Kenney,3.63,36
Elbertina,Rad,1.1,104
Ida,Eliathas,3.03,175
Wanda,Maurine,3.29,176
Melanie,Stanwood,3.42,31
Esmeralda,Skell,1.76,11
Isa,Greenwald,3.45,171
Olivette,Ashok,3.79,119
Aurelie,Nahum,1.67,180
Lanae,Rosalba,1.49,36
Frieda,Mike,3.14,67
Janeczka,Hewitt,1.67,200
Ericka,Calhoun,4.07,119
Lucille,Lindemann,5.28,154
Florie,Francene,3.61,16
Harmonia,Faust,2.05,81
Delilah,Valoniah,5.73,63
Allyce,Gwenore,3.7,148
Sidoney,Annice,4.27,156
Ricky,Manolo,4.72,177
Luci,Vernier,2.72,89
Sara-Ann,Smitt,4.77,66
Johna,Karna,3.43,119
Taffy,Montgomery,5.36,177
Harrietta,Flyn,2.34,68
Linet,Santoro,2.75,89
Renie,Brotherson,1.71,161
Stephanie,Johanna,1.3,49
Charlena,Roxanna,5.28,91
Andree,Rosalba,5.84,90
Willetta,Abernon,2.45,128
Lila,Ietta,2.63,182
Lanna,Croix,5.54,150
Frank,McCutcheon,4.62,114
Agnese,Gino,3.21,63
Brietta,Ezar,4.36,184
Lucille,Hilbert,5.84,101
Randa,Cohdwell,4.01,43
Celestyna,Ledah,3.17,1
Lolita,Bow,3.28,75
Nickie,Kare,5.56,131
Meghann,Alfons,5.83,132
Lisette,Ardeha,4.39,190
Cathie,Croix,3.39,53
Belva,Darrell,5.16,40
Winifred,Arathorn,2.9,96
Anthia,Stoller,3.86,200
Cristabel,Pettiford,4.83,95
Joane,Bertold,3.11,56
Ninnetta,Giff,4.17,181
Monika,Martsen,1.67,43
Emelina,Willie,2.08,18
Lorenza,Haymes,2.21,61
Jere,Han,3.97,186
Cyb,Pulsifer,1.39,96
Jillayne,Pelagias,1.09,39
Kamilah,Naor,5.84,88
Angelique,Flyn,5.14,36
Therine,Jorgan,1.06,135
Nelle,Koehler,4.48,4
Julieta,Cordi,4.14,53
Susan,Sinegold,3.35,146
Anthia,Fitzsimmons,5.92,133
Lolita,Pelagias,4.08,140
Sean,Raychel,1.93,67
Cristabel,Terencio,5.52,173
Eadie,Borrell,3.58,145
Cathyleen,Aprile,5.83,39
Joeann,Wyn,3.16,38
Winny,Hathaway,4.44,38
Merrie,Hillel,1.21,59
Rosanne,Wadell,5.53,173
Lorie,Mayeda,4.08,190
Doralynne,Swanhildas,2.8,188
Cyndie,Brady,2.59,74
Gavrielle,Si,5.72,42
Brooks,Newell,2.91,37
Orelia,Maryanne,2.51,174
Nicoli,Norrie,5.67,35
Maud,August,3.26,64
Delilah,Darian,2.71,197
Cherilyn,Oster,5.35,5
Lisette,Fiann,2.9,39
Celisse,Waldron,3.84,85
Consuela,Koziara,2.88,106
Dianemarie,Narton,4.7,154
Agathe,Alva,1.62,12
Nessie,Elo,1.62,98
Concettina,Wenoa,5.15,85
Ivett,Rolf,5,21
Cacilie,Lewes,2.73,146
Siana,O'Rourke,1.82,118
Kassey,Orelee,4.39,27
Vere,Cyrie,2.61,63
Ardenia,Waldron,5.63,156
Glenda,Faso,4.31,163
Alleen,Jerold,4.13,145
Rubie,Izaak,3.7,108
Blake,Erminia,4.74,69
